State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Uttar_Pradesh,18,336,2022,3,4,0,11,AMARJIT CHAUHAN,M,IND,515,29,,181863,322452,RUDRAPUR,GEN,DEORIA,NORTH-EAST,14,56.4,0.28,yes,261,0.14,3.85,AEUP2028362,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,336,2022,3,4,0,12,RAJENDRA PRASAD NISHAD,M,AAAP,254,65,,181863,322452,RUDRAPUR,GEN,DEORIA,NORTH-EAST,14,56.4,0.14,yes,9,0,3.85,AEUP2028365,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,336,2022,3,4,0,13,SANJAY PASWAN,M,Rastriya Hind Samaj Party,245,42,,181863,322452,RUDRAPUR,GEN,DEORIA,NORTH-EAST,14,56.4,0.13,yes,5,0,3.85,AEUP2028363,Local Party,25121,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,336,2022,3,4,0,14,RAMBRIKSH RAO,M,Bhartiya  Sarvjan Party,240,72,,181863,322452,RUDRAPUR,GEN,DEORIA,NORTH-EAST,14,56.4,0.13,yes,12,0.01,3.85,AEUP2028364,,,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,336,2022,3,4,0,15,NARSINGH PAL,M,Aam Janta Party (India),228,51,,181863,322452,RUDRAPUR,GEN,DEORIA,NORTH-EAST,14,56.4,0.13,yes,0,0,3.85,AEUP2028367,Local Party,17584,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,1,SHALABH MANI TRIPATHI,M,BJP,106701,45,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,53.52,no,40655,20.39,2.44,AEUP2028381,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Doctorate,Liberal Profession or Professional,Journalist or Editor,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,2,Ajay Pratap Singh Alias Pintu,M,SP,66046,48,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,33.13,no,48153,24.15,2.44,AEUP2028384,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,3,Ramsaran,M,BSP,17893,61,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,8.98,yes,15185,7.62,2.44,AEUP2028382,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,4,PUROOSHOTTAM  NARAIN SINGH,M,INC,2708,61,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,1.36,yes,1214,0.61,2.44,AEUP2028383,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,5,Sanjay Kumar Dubey,M,CPI,1494,50,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.75,yes,209,0.1,2.44,AEUP2028380,State-based Party,2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Religious Occupation,Priest,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,6,None Of The Above,,NOTA,1285,,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.64,,532,0.27,2.44,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,7,Virendra Jaiswal,M,Jan Adhikar Party,753,54,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.38,yes,217,0.11,2.44,AEUP2028376,Local Party,4117,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,8,Vijay Juaatha,M,IND,536,51,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.27,yes,7,0,2.44,GEUP13169,Independents,10809,TRUE,3,IND,10809,DEORIA,TRUE,TRUE,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,9,Harinarayan Chauhan,M,AAAP,529,51,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.27,yes,82,0.04,2.44,AEUP2028374,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,10,RAJU CHAUHAN,M,Moderate Party,447,40,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.22,yes,36,0.02,2.44,AEUP2028377,Local Party,5440,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Labourer or Daily Wage,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,11,Sanjay Srivastav,M,Bhartiya  Sarvjan Party,411,50,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.21,yes,125,0.06,2.44,AEUP2028375,,,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Contractor,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,12,Omprakash Chaurasia,M,Rashtriya Bhagidari Party,286,56,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.14,yes,23,0.01,2.44,AEUP2029396,Local Party,25106,TRUE,2,Rashtriya Bhagidari Party,25106,DEORIA,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Salaried Work or Employed,Insurance Agent,,,State Assembly Election (AE)
Uttar_Pradesh,18,337,2022,3,4,0,13,Rajnikant Srivastava,M,Rashtravadi Vikas Party,263,60,,199352,354529,DEORIA,GEN,DEORIA,NORTH-EAST,12,56.23,0.13,yes,0,0,2.44,AEUP2028378,Local Party,25035,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,1,SURYA PRATAP SHAHI,M,BJP,93858,68,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,46.65,no,28681,14.26,2.86,AEUP104202,National Party,1605,TRUE,9,BJP,1605,PATHARDEVA,TRUE,TRUE,5,FALSE,TRUE,TRUE,Graduate Professional,Politics,MLA,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,2,BRAHMASHANKAR TRIPATHI,M,SP,65177,70,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,32.4,no,31510,15.66,2.86,AEUP105953,State-based Party,7425,TRUE,7,SP,7425,KUSHINAGAR,FALSE,TRUE,3,FALSE,FALSE,TRUE,Graduate Professional,Politics,Ex MLA,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,3,PARVEJ ALAM,M,BSP,33667,36,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,16.73,no,31711,15.76,2.86,AEUP2028397,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,4,AMBAR JAHAN,F,INC,1956,31,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.97,yes,506,0.25,2.86,AEUP2028398,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,5,RAMESHVAR SHARMA,M,Moulik Adhikar Party,1450,53,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.72,yes,489,0.24,2.86,AEUP2028387,Local Party,11563,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,6,ZIAUL HAQUE ALIAS JAMSHED,M,AAAP,961,50,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.48,yes,7,0,2.86,AEUP2028394,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,7,None Of The Above,,NOTA,954,,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.47,,157,0.08,2.86,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,8,SANJAY SRIVASTAV,M,Bhartiya  Sarvjan Party,797,50,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.4,yes,107,0.05,2.86,AEUP2028386,,,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Contractor,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,9,SANDEEP  KUMAR MALL,M,JD(U),690,45,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.34,yes,224,0.11,2.86,AEUP2028385,,,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,10,RAJKISHOR,M,Rashtravadi Vikas Party,466,57,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.23,yes,106,0.05,2.86,AEUP2028388,Local Party,25035,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,11,JWALA JI PRAJAPATI,M,Bahujan Mukti Party,360,34,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.18,yes,116,0.06,2.86,AEUP2028393,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,12,MANISHA SINGH,F,Rashtriya Ulama Council,244,31,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.12,yes,31,0.02,2.86,AEUP2028390,Local Party,6870,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,13,MUKHTAR PASI,M,Hindu Samaj Party,213,59,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.11,yes,10,0,2.86,AEUP2028389,Local Party,3247,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,14,PRADIP,M,Bhartiya Shakti Chetna Party,203,40,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.1,yes,16,0.01,2.86,AEUP2028391,Local Party,2047,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agricultural Labour,,,,State Assembly Election (AE)
Uttar_Pradesh,18,338,2022,3,4,0,15,DURGA,M,Apna Dal United Party,187,71,,201183,339320,PATHARDEVA,GEN,DEORIA,NORTH-EAST,14,59.29,0.09,yes,0,0,2.86,AEUP2028392,Local Party,15711,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,1,SURENDRA CHAURASIA,M,BJP,90742,39,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,43.85,no,14670,7.09,2.86,AEUP2028405,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,2,FASIHA MANZAR GHAZALA LARI,F,SP,76072,51,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,36.76,no,45579,22.03,2.86,AEUP106026,State-based Party,7425,TRUE,2,SP,7425,RAMPUR KARKHANA,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,3,PUSHPA SHAHI,F,BSP,30493,49,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,14.74,yes,28477,13.76,2.86,AEUP2028408,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,4,SHAHLA AHRARI,F,INC,2016,43,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.97,yes,501,0.24,2.86,AEUP2028406,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,5,ANAND PRAKASH CHAURASIA,M,CPI,1515,48,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.73,yes,79,0.04,2.86,AEUP2028409,State-based Party,2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,6,None Of The Above,,NOTA,1436,,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.69,,258,0.12,2.86,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,7,INDRAMOHAN,M,Moulik Adhikar Party,1178,42,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.57,yes,221,0.11,2.86,AEUP2028404,Local Party,11563,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,8,DEENANATH KUSHWAHA,M,Jan Adhikar Party,957,74,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.46,yes,214,0.1,2.86,AEUP2028402,Local Party,4117,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,9,SURENDR,M,IND,743,61,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.36,yes,6,0,2.86,AEUP2028400,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,10,SURESH,M,IND,737,64,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.36,yes,196,0.09,2.86,AEUP2028399,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Retired or Pension,,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,11,KAUSHAL KISHORE MANI ALIAS MADHAVJI,M,AAAP,541,63,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.26,yes,56,0.03,2.86,AEUP2028403,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttar_Pradesh,18,339,2022,3,4,0,12,FIROJ,M,IND,485,43,,206915,357984,RAMPUR KARKHANA,GEN,DEORIA,NORTH-EAST,11,57.8,0.23,yes,0,0,2.86,AEUP2028401,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,1,SABHAKUNWAR,M,BJP,91282,67,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,46.98,no,18082,9.31,2.7,AEUP104231,National Party,1605,TRUE,7,BSP,16651,BHATPAR RANI,TRUE,FALSE,1,TRUE,FALSE,TRUE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,2,ASHUTOSH UPADHYAY,M,SP,73200,40,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,37.68,no,54624,28.12,2.7,AEUP101780,State-based Party,7425,TRUE,2,SP,7425,BHATPAR RANI,TRUE,TRUE,1,FALSE,FALSE,FALSE,Doctorate,Business,Rent,Politics,MLA,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,3,AJAY,M,BSP,18576,37,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,9.56,yes,14090,7.25,2.7,AEUP2028419,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,4,KESHAV CHAND YADAV,M,INC,4486,42,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,2.31,yes,2332,1.2,2.7,AEUP2028417,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,5,AJIMULLAH,M,Jan Adhikar Party,2154,66,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,1.11,yes,565,0.29,2.7,AEUP2028415,Local Party,4117,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,6,None Of The Above,,NOTA,1589,,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,0.82,,622,0.32,2.7,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,7,SHRIRAM KUSHWAHA,M,CPI(ML)(L),967,41,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,0.5,yes,347,0.18,2.7,AEUP2028410,,,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,8,DURGESH KUMAR,M,Bharatiya Jan Jagriti Party,620,32,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,0.32,yes,107,0.06,2.7,AEUP2028412,Local Party,25003,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,9,DAYANAND,M,Apna Dal United Party,513,66,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,0.26,yes,25,0.01,2.7,AEUP2028413,Local Party,15711,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,10,RAMASHRAY RAJBHAR,M,JD(U),488,56,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,0.25,yes,81,0.04,2.7,AEUP2028411,,,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,340,2022,3,4,0,11,ANIL,M,AAAP,407,40,,194282,337470,BHATPAR RANI,GEN,DEORIA,NORTH-EAST,10,57.57,0.21,yes,0,0,2.7,AEUP2028414,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Journalist or Editor,Agriculture,,State Assembly Election (AE)
Uttar_Pradesh,18,341,2022,3,4,0,1,BIJAYLAXMI GAUTAM,F,BJP,82047,59,,177800,344774,SALEMPUR,SC,DEORIA,NORTH-EAST,7,51.57,46.15,no,16608,9.34,2.78,AEUP2028425,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,341,2022,3,4,0,2,MANBODH PRASAD,M,SBSP,65439,55,,177800,344774,SALEMPUR,SC,DEORIA,NORTH-EAST,7,51.57,36.8,no,44782,25.19,2.78,AEUP2028420,Local Party,18721,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Uttar_Pradesh,18,341,2022,3,4,0,3,RAJESH BHARATI,M,BSP,20657,57,,177800,344774,SALEMPUR,SC,DEORIA,NORTH-EAST,7,51.57,11.62,yes,17921,10.08,2.78,AEUP2028424,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,341,2022,3,4,0,4,DULARI DEVI,F,INC,2736,45,,177800,344774,SALEMPUR,SC,DEORIA,NORTH-EAST,7,51.57,1.54,yes,4,0,2.78,AEUP2028426,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,Household,,,State Assembly Election (AE)
Uttar_Pradesh,18,341,2022,3,4,0,5,BHARAT VYASH GAUTAM,M,AIMIM,2732,45,,177800,344774,SALEMPUR,SC,DEORIA,NORTH-EAST,7,51.57,1.54,yes,909,0.51,2.78,AEUP2028421,State-based Party,706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Uttar_Pradesh,18,341,2022,3,4,0,6,None Of The Above,,NOTA,1823,,,177800,344774,SALEMPUR,SC,DEORIA,NORTH-EAST,7,51.57,1.03,,266,0.15,2.78,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,341,2022,3,4,0,7,SATISH KUMAR,M,CPM,1557,50,,177800,344774,SALEMPUR,SC,DEORIA,NORTH-EAST,7,51.57,0.88,yes,748,0.42,2.78,AEUP2028423,,,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,341,2022,3,4,0,8,UDAYBHAN RAO,M,AAAP,809,43,,177800,344774,SALEMPUR,SC,DEORIA,NORTH-EAST,7,51.57,0.46,yes,0,0,2.78,AEUP2028422,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,1,DEEPAK KUMAR MISHR,M,BJP,85758,52,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,46.33,no,16861,9.11,2.7,AEUP2028438,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,2,MURLI MANOHAR JAISWAL,M,SP,68897,33,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,37.22,no,45610,24.64,2.7,AEUP201368,State-based Party,7425,TRUE,2,BSP,16651,BARHAJ,TRUE,FALSE,0,TRUE,FALSE,TRUE,Graduate,Business,,Social Work,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,3,VINAY LALSAHAB TIWARI,M,BSP,23287,36,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,12.58,yes,21208,11.46,2.7,AEUP2028435,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,4,RAMJEE GIRI,M,INC,2079,56,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,1.12,yes,232,0.13,2.7,AEUP2028436,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,5,None Of The Above,,NOTA,1847,,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,1,,1081,0.58,2.7,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,6,BIJAY SHANKER,M,Hindustan Janmorcha,766,63,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,0.41,yes,311,0.17,2.7,AEUP2028427,Local Party,3249,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,7,RAMASHRAY,M,Moderate Party,455,66,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,0.25,yes,5,0,2.7,AEUP2028431,Local Party,5440,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,8,ISHWAR CHAND VISHWAKARAMA,M,Bahujan Mukti Party,450,43,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,0.24,yes,28,0.02,2.7,AEUP2028434,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,9,KRISHNCHANDRA DIKSHIT ADVOCATE,M,IND,422,65,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,0.23,yes,46,0.02,2.7,AEUP2028429,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Liberal Profession or Professional,Lawyer,State Assembly Election (AE)
Uttar_Pradesh,18,342,2022,3,4,0,10,BHASKAR MISHRA,M,IND,376,40,,185108,319371,BARHAJ,GEN,DEORIA,NORTH-EAST,12,57.96,0.2,yes,12,0.01,2.7,AEUP2028428,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Shop Keeper,,,State Assembly Election (AE)
